TransactionID,DeviceType,DeviceInfo,id_15,id_23,id_30,id_31,id_33
3000992,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000993,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000994,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000995,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000996,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000997,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000998,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000999,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001000,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001001,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001002,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001003,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001004,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001005,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001006,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001007,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001008,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001009,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001010,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001011,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001012,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001013,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001014,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001015,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001016,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001017,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001018,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001019,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001020,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001021,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001022,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001023,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001024,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001025,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001026,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001027,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001028,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001029,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001030,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001031,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001032,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001033,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001034,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001035,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001036,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001037,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001038,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001039,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001040,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001041,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001042,desktop,Windows,New,,Windows 10,chrome 63.0,1920x1080
3001103,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001104,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001105,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001106,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001107,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001108,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001109,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001110,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001111,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001112,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001113,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001114,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001115,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001116,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001117,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001118,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001119,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001120,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001121,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001122,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001123,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001124,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001125,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001126,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001127,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001128,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001129,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001130,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001131,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001132,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001133,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001134,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001135,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001136,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001137,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001138,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001139,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001140,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001141,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001142,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001143,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001144,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001145,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001146,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001147,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001148,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001149,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001150,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001151,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001152,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001153,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001154,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001155,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001156,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001157,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001158,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001159,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001160,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001161,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001162,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001163,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001164,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001165,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001166,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001167,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001168,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001169,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001170,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001171,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001172,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001173,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001174,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001175,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001176,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001177,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001178,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001179,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001180,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001181,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001182,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001183,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001184,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001185,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001186,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001187,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001188,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001189,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001190,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001191,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001192,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001193,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001194,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001195,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001196,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001197,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001198,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001199,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001200,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001201,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001202,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001203,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001204,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001205,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001206,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001207,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001208,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001209,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001210,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001211,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001212,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001213,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001214,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001215,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001216,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001217,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001218,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001219,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001220,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001221,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001222,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001223,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001224,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001225,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001226,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001227,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001228,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001229,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001230,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001231,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001232,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001233,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001234,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001235,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001236,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001237,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001238,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001239,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001240,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001241,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001242,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001243,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001244,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001245,mobile,SM-G930V Build/NRD90M,New,,Android 7.0,chrome 62.0 for android,1440x2560
3001246,mobile,SM-G930V Build/NRD90M,New,,Android 7.0,chrome 62.0 for android,1440x2560
3001247,mobile,SM-G930V Build/NRD90M,New,,Android 7.0,chrome 62.0 for android,1440x2560
3001248,mobile,SM-G930V Build/NRD90M,New,,Android 7.0,chrome 62.0 for android,1440x2560
3001249,mobile,SM-G930V Build/NRD90M,New,,Android 7.0,chrome 62.0 for android,1440x2560
3001250,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001251,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001252,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001253,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001254,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001255,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001256,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001257,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001258,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001259,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001260,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001261,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001262,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001263,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001264,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001265,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001266,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001267,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001268,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001269,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001270,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001271,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001272,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001273,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001274,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001275,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001276,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001277,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001278,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001279,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001280,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001281,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001282,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001283,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001284,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001285,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001286,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001287,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001288,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001289,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001290,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001291,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001292,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001293,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001294,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001295,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001296,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001297,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001298,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001299,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001300,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001301,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001302,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001303,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001304,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001305,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001306,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001307,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001308,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001309,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001310,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001311,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001312,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001313,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001314,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001315,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001316,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001317,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001318,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001319,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001320,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001321,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001322,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001323,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001324,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001325,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001326,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001327,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001328,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001329,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001330,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001331,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001332,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001333,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001334,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001335,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001336,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001337,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001338,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001339,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001340,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001341,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001342,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001343,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001344,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001345,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001346,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001347,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001348,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001349,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001350,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001351,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001352,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001353,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001354,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001355,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001356,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001357,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001358,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001359,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001360,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001361,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001362,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001363,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001364,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001365,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001366,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001367,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001368,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001369,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001370,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001371,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001372,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001373,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001374,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001375,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001376,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001377,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001378,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001379,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001380,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001381,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001382,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001383,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001384,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001385,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001386,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001387,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001388,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001389,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001390,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001391,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001392,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001393,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001394,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001395,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001396,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001397,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001398,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001399,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001400,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001401,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001402,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001403,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001404,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001405,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001406,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001407,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001408,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001409,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001410,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001411,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001412,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001413,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001414,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001415,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001416,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001417,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001418,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001419,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001420,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001421,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001422,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001423,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001424,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001425,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001426,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001427,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001428,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001429,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001430,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001431,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001432,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001433,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001434,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001435,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3001436,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
